account,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,bot,account_age_seconds,diversity,mean_tweet_length
CarlyFiorina,700311,52,5736,193,True,4586,False,False,0,303292909.0,0.3,171.85
duttypaul,1306292,7650,3930,11798,True,26288,False,False,0,297428731.0,0.4,105.75
hardwick,2747206,814,21409,1359,True,40391,False,False,0,336112329.0,0.37,119.56
julianperretta,221657,442,669,5237,True,2038,False,False,0,319955611.0,0.52,69.13
TakeoSpikes51,329025,997,2620,3349,True,14850,False,False,0,309935602.0,0.36,122.7
adityacdurai,246,171,26,573,False,2852,False,False,0,195909067.0,0.4,107.55
gunt3001,0,30,0,0,False,1,False,False,0,17242398.0,0.75,12.0
mitchelmusso,1910636,689,9365,2164,True,11105,False,False,0,317105227.0,0.41,89.44
nicovega,17701,688,323,1837,True,9297,False,False,0,341542757.0,0.42,88.33
EvanderWorland,295,1893,2,7853,False,4817,False,False,0,253669152.0,0.41,99.06
RepGusBilirakis,29818,1161,1278,304,True,5523,False,False,0,315730567.0,0.22,201.69
emilybkaufman,202,164,13,4,False,224,False,False,0,237879359.0,0.38,80.5
TeamLou23,193055,898,1451,30,True,22614,False,False,0,304374378.0,0.5,64.98
jeff_green22,20084,179,926,0,False,4575,False,True,0,299651130.0,0.41,74.44
julianobelletti,1002762,625,3366,5,True,2750,False,False,0,305968073.0,0.26,169.21
thekillers,5047224,37,15468,6,True,1148,False,False,0,320400192.0,0.51,71.5
SebastianThrun,68499,8,2098,30,False,677,True,False,0,245388517.0,0.38,111.87
jenntejada,2651,1102,80,2456,False,1259,False,False,0,298663503.0,0.33,135.42
donni,53081,1294,3233,723928,True,32609,False,False,0,377245955.0,0.4,62.89
jonathanporte19,229,207,0,2058,False,945,True,False,0,202012082.0,0.38,94.91
chrisamv,528,0,24,267,False,6733,False,False,0,307860798.0,0.39,100.08
showerscum,54,123,2,132,False,141,False,False,0,77844076.0,0.37,104.06
Vignesh_6v,96,308,0,99,False,20,False,False,0,222689363.0,0.36,99.7
HeidiRoizen,12069,404,464,624,False,392,True,False,0,216792346.0,0.33,119.93
pastorkiko,32,11,0,0,False,131,False,False,0,253801448.0,0.47,77.63
TonyBesson,42178,53,453,4280,True,12475,False,False,0,309374058.0,0.43,90.05
letrasfrutosagr,392,1194,3,63,False,1521,False,False,0,239687445.0,0.35,97.46
RodriguezJack,132,91,0,19335,False,22925,False,False,0,16071058.0,0.34,115.33
WorldSummitAI,4947,4559,234,4021,False,4005,False,False,0,79024862.0,0.35,134.91
khloekardashian,26865391,265,36017,220,True,60023,False,False,0,313487503.0,0.43,77.22
atzblogs,65,379,0,0,False,2387,False,False,0,248813681.0,0.42,76.3
jrich23,221298,287,2832,11,True,2747,False,False,0,323038119.0,0.36,101.52
GhelaBoskovich,7626,798,826,18802,False,21923,False,False,0,216456538.0,0.29,141.16
RED,1006246,8582,9321,18243,True,12358,False,False,0,331370152.0,0.37,130.08
Jacklynyan,5,19,0,0,False,9,True,True,0,156999105.0,0.7,26.0
MCHammer,3337853,67964,14094,42295,True,73874,False,False,0,373604564.0,0.45,92.89
anupamachopra,1508335,693,2454,973,True,6093,True,False,0,288178804.0,0.3,156.59
ArtEiji,66,125,0,453,False,1303,False,False,0,181377401.0,0.43,61.48
paulocoelho,15319376,257,44867,38888,True,34592,False,False,0,375992482.0,0.43,91.22
lorenarojas,236517,0,1410,827,True,9902,False,False,0,310380295.0,0.34,107.67
Mansursinho,35,83,0,0,False,39,False,False,0,274137944.0,0.56,44.15
Mickhodgkin,2643,2747,136,1491,False,11481,False,False,0,292507136.0,0.33,114.53
tomgreenlive,314558,439,3102,19377,True,41558,False,False,0,322793190.0,0.45,86.39
alanna,13355,1248,248,68873,True,27094,False,False,0,313909507.0,0.36,93.68
iurimatias,5606,359,167,2299,False,2675,False,False,0,315457512.0,0.32,122.72
acvinal,22,281,0,55,False,53,True,False,0,240653955.0,0.46,78.63
TaylorMarieHill,302612,101,854,393,True,3612,False,False,0,248583278.0,0.47,90.94
gabbileal1,1496,679,3,8799,False,18851,True,False,0,196819307.0,0.43,79.93
UzairKK,52,286,1,7,False,102,False,False,0,311162187.0,0.42,82.02
grantimahara,627369,506,13322,109,True,12439,False,False,0,314822894.0,0.38,94.97
MMRAW,136179,240,2112,57,True,2445,True,False,0,312573366.0,0.35,107.69
MileyCyrus,41835203,342,59636,375,True,9813,False,False,0,253088259.0,0.53,72.69
_Walter2011,37,137,0,0,False,291,False,False,0,241516718.0,0.44,55.01
TechCrunch,10042937,1051,111579,5162,True,196605,False,False,0,380330795.0,0.33,121.01
TonyFergusonXT,231684,1385,837,11416,True,10734,False,False,0,253582439.0,0.45,109.64
JohnBoozman,81545,775,2385,1140,True,4830,False,False,0,375875275.0,0.18,261.55
passosjoao2011,6,94,0,0,False,1,True,False,0,234832938.0,0.75,20.0
dushyanthram,87,520,0,2486,False,177,False,False,0,201273182.0,0.45,78.82
belovedtruth1,79,466,1,3557,False,174,True,False,0,76063518.0,0.35,105.79
jtimberlake,64830119,289,74509,375,True,4066,False,False,0,315553383.0,0.46,97.44
annieepark,2489,607,105,5405,False,5981,False,False,0,306151181.0,0.41,91.67
chasely,84,236,2,21,False,187,False,False,0,325107727.0,0.32,109.44
dawnhamilton811,97,0,0,0,False,33,True,False,0,77311587.0,0.29,87.88
NeilRobertson21,16,50,0,961,False,113,True,False,0,206495934.0,0.35,142.21
ssdai,7433,1370,198,6085,True,597,False,False,0,319281138.0,0.39,101.44
DJWhooKid,324009,1044,3353,8634,True,63817,False,False,0,312062147.0,0.39,111.32
NeveraDought,607,1346,6,5240,False,7895,False,False,0,266206898.0,0.42,99.28
RedHourBen,5789007,527,29128,12492,True,5204,True,False,0,304335142.0,0.43,96.25
AdrianPeterson,1168464,546,4726,1042,True,2378,False,False,0,316063502.0,0.37,121.09
EricHutchinson,46310,600,1167,26059,True,19928,False,False,0,329626886.0,0.35,132.43
TheSwaggaCity,1,74,1,15,False,15,True,True,0,192563249.0,0.39,96.08
Sidsector9,101,118,12,186,False,166,False,False,0,298394080.0,0.37,102.2
PawanKalyan,3503140,1,1143,0,True,825,True,False,0,145961281.0,0.32,152.44
AmadorVelasquez,123,181,5,3,False,1,False,False,0,317258170.0,0.7,23.0
30_dias,206,755,0,0,False,5,True,False,0,248429780.0,0.29,100.6
behindwoods,812644,1293,491,3809,False,109711,False,False,0,312267775.0,0.35,147.55
typicalgirlname,130,132,2,327,False,6731,False,False,0,191903092.0,0.39,84.73
RosaineBarros,100,321,1,1,False,1969,False,False,0,269081877.0,0.4,73.99
_mayf,58,126,0,9,False,1809,False,False,0,266895171.0,0.36,76.42
SteveCase,749250,5829,10478,0,True,53594,False,False,0,372112236.0,0.28,140.38
TravieMcCoy,3099048,474,7369,102,True,5104,False,False,0,311493687.0,0.44,88.5
JoeySantiago,21599,574,517,686,True,2118,False,False,0,318554356.0,0.42,91.76
MirzaSania,8879848,119,7720,183,True,6743,False,False,0,296311891.0,0.39,108.36
james_a_michael,66174,42,692,4144,True,4850,False,False,0,312549715.0,0.41,112.72
DeannaGreen51,5,12,0,2,False,29,False,False,0,216285633.0,0.47,45.14
iamsana_afreen,134,212,1,1284,False,748,True,False,0,94156337.0,0.29,135.39
Bearmod,204,397,6,18,False,432,False,False,0,305582865.0,0.43,84.94
scottmcnealy,15849,218,546,516,True,6033,False,False,0,250824096.0,0.3,130.13
acrohub,40,141,0,102,False,66,False,False,0,74837796.0,0.35,108.88
ImRaina,15836282,270,5332,9617,True,3295,False,False,0,285523630.0,0.41,110.47
HeySamantha,27378,1630,1263,3354,True,12026,False,False,0,266478167.0,0.41,96.75
syntacticfoam,82,50,3,59,False,138,True,False,0,66658672.0,0.32,122.51
didericksen,146,121,17,160,False,41,True,False,0,295425738.0,0.37,96.84
hassi107,14,59,0,0,False,5,True,False,0,215025861.0,0.45,96.4
UnitedWarVets,1446,612,51,2189,True,2400,False,False,0,263456563.0,0.32,148.68
wisedollar,11537,8573,270,21,False,24249,False,False,0,196337207.0,0.36,104.36
alyankovic,5156719,594,30803,3941,True,3926,False,False,0,317584457.0,0.36,122.05
MediaJonKlein,5166,284,253,0,False,459,True,False,0,333796186.0,0.33,111.11
britlyn_leigh,401,576,1,40688,False,3544,True,False,0,133773720.0,0.37,97.7
Hanna_Denea,836,537,1,5711,False,5052,True,False,0,221175734.0,0.43,83.63
lindsaylohan,8833462,729,45614,781,True,126,False,False,0,303189686.0,0.44,90.32
henrymcmaster,26973,582,632,931,True,3176,False,False,0,331885377.0,0.22,196.57
1191Rivas,7355,429,50,689,True,504,True,False,0,174749103.0,0.37,95.95
vickyyyy_k,199,968,8,39245,False,17641,False,False,0,275874323.0,0.39,101.5
collinmathilde,12156,1038,394,5049,False,2870,True,False,0,287252056.0,0.44,90.71
joycekhanuja,129,325,7,71,False,924,True,False,0,293265336.0,0.39,83.61
R_CNO,20,112,0,0,False,7,False,False,0,259142203.0,0.42,35.14
sarah_shewell,262,364,16,2169,False,668,True,False,0,105927072.0,0.33,120.7
evanildorodrigu,13,76,0,1,False,186,False,False,0,265042141.0,0.44,52.26
JuMToledo,41,60,0,290,False,93,True,False,0,162939020.0,0.51,47.17
LennyKravitz,4982201,1795,24244,31,True,2490,False,False,0,317261020.0,0.36,132.01
ShaunPhillips95,351283,810,2421,39,True,17012,False,False,0,314761843.0,0.45,80.86
varunsrinivassr,27,164,0,0,False,12,True,True,0,155981876.0,0.39,99.17
nyupb,1806,273,62,124,False,1768,False,False,0,271851748.0,0.36,114.87
nickdiaz209,628175,207,1893,213,True,1334,True,False,0,310152520.0,0.46,80.76
StephenAtHome,18414127,47,69266,6,True,6088,False,False,0,332047409.0,0.35,107.27
KeriHilson,4306428,416,14821,212,True,13352,False,False,0,315567527.0,0.39,108.49
caroliv3,410,292,2,10486,False,13623,False,False,0,243562320.0,0.37,74.86
kathygriffin,2138490,600,20427,53913,True,28027,False,False,0,318646874.0,0.4,105.45
LucianoBurti,460546,111,3079,28,True,4624,False,False,0,307615862.0,0.52,69.52
svgeesus,4741,823,201,9646,False,6632,False,False,0,283506070.0,0.33,110.98
pdlight,5081,982,30,1000,False,8687,False,False,0,271273877.0,0.38,102.81
MikhailJacob,270,560,4,130,False,158,False,False,0,238302011.0,0.41,106.82
thejohnnynemo,306,1230,13,1917,False,402,False,False,0,305595239.0,0.38,94.89
theroser,28137,458,933,1492,True,14434,False,False,0,330927150.0,0.32,126.56
maspqnick,626,0,2,9,False,637,False,False,0,248429483.0,0.4,66.16
DangeRussWilson,5415778,36,5957,2165,True,10178,False,False,0,222826570.0,0.44,97.08
caca_carlinha,166,279,0,0,False,5297,False,False,0,301902887.0,0.42,68.51
thehitwoman,13707,557,654,655,True,1243,False,False,0,315443332.0,0.37,92.55
BlairUnderwood,263207,709,1606,215,True,3642,False,False,0,320548739.0,0.3,164.94
pranavperfect,126,90,1,3,False,71,False,False,0,292972598.0,0.42,70.72
bjork,764710,33,12975,7,True,1221,False,False,0,366254659.0,0.32,129.57
profnote,175,38,6,202,False,405,False,False,0,132393826.0,0.7,65.08
briansolis,281635,2867,21210,28433,True,35618,False,False,0,390907162.0,0.36,135.9
THELASTVEGAS,5360,248,197,150,True,5940,False,False,0,316650476.0,0.41,102.31
film_girl,89273,12430,5026,55669,True,103436,False,False,0,359604606.0,0.4,95.14
melindagates,2349705,254,8557,248,True,3076,False,False,0,275548982.0,0.21,199.29
stephenjcannell,4833,282,387,0,False,969,False,False,0,307524793.0,0.32,111.08
GaabyCremasco,46,253,0,5,False,20,False,False,0,241956527.0,0.31,100.8
JDayral,203,875,27,1802,False,7587,False,False,0,123608580.0,0.32,125.99
sameerh617,89,236,0,269,False,1109,False,False,0,216395519.0,0.43,72.8
maryrega47,13494,13536,25,558,False,2771,True,False,0,170321187.0,0.38,99.21
ParisHilton,17130091,8066,51593,15149,True,16606,False,False,0,316246249.0,0.43,100.11
NickHexum,53918,229,875,9901,True,5639,False,False,0,316722661.0,0.43,85.91
RM_Foundation,45398,428,783,2594,True,5378,False,False,0,296106428.0,0.23,204.03
mortreport,2285183,3091,24761,3644,True,21839,False,False,0,314686356.0,0.32,140.82
weijmarshausen,3756,347,180,161,False,2119,True,False,0,308283106.0,0.38,100.84
tomwaits,225605,1,6118,0,True,246,False,False,0,296351552.0,0.31,128.02
thebridgebk,2064,3478,43,8794,False,1892,True,False,0,68268034.0,0.3,147.16
TheNotoriousMMA,7526811,609,5711,5112,True,7621,False,False,0,238153381.0,0.36,117.48
ubaldohcamposjr,156,0,0,798,False,35,True,False,0,148265397.0,0.38,90.6
KeiraHenninger,4396,2622,128,1002,False,5572,False,False,0,295612176.0,0.32,117.51
SarahBrownUK,1068207,16430,5027,6007,True,14229,False,False,0,315934913.0,0.26,160.37
snaglee2401,247,474,4,304,False,88,False,False,0,99474895.0,0.32,124.99
connersherline,720,669,20,121,False,5474,False,False,0,303522036.0,0.37,97.6
themichellewie,434564,251,3713,86,True,8896,False,False,0,310540546.0,0.45,95.38
harshimau,83,301,2,17124,False,83,False,False,0,190328353.0,0.42,78.1
Abu_Turab_Suri,20,78,0,25,False,9,True,False,0,147480085.0,0.28,127.78
tonyromo,546570,21,1516,1285,True,49,False,False,0,344413265.0,0.36,103.71
BennyHarlem,16149,2,416,955,False,3563,False,False,0,315611411.0,0.34,119.06
ashleyokwuosa,739,2144,17,4100,False,21415,False,False,0,270744386.0,0.35,111.16
adamostrow,37460,636,3851,930,True,15950,False,False,0,375508927.0,0.38,96.23
Heidi33Tigressa,168,636,6,6459,False,3907,False,False,0,68975363.0,0.3,125.92
OTG_Locksmith,1037,902,8,134,False,338,False,False,0,85118550.0,0.38,102.26
SteveOvisioN,85,441,3,8101,False,874,True,False,0,306488597.0,0.29,130.03
UrviBhuwania,196,294,3,153,False,152,False,False,0,308416646.0,0.32,118.93
rogerfederer,12436587,83,11962,775,True,1708,False,False,0,188104960.0,0.53,70.8
litivelli_,271,238,4,895,False,17690,False,False,0,303982814.0,0.41,71.67
NikunjKyal,9,39,0,4,False,2,True,False,0,246119897.0,0.35,80.5
Greg,868,688,201,576,False,356,False,False,0,364828826.0,0.34,116.87
MCRofficial,1163400,324,5782,18,True,443,False,False,0,295675470.0,0.34,111.42
vaibhav078,58,94,0,3,False,67,False,False,0,222247928.0,0.47,59.97
NathanBenaich,22676,20587,847,7167,False,5537,False,False,0,231187799.0,0.37,113.87
StephenColletti,285610,370,1543,1,True,3228,False,False,0,298538562.0,0.46,88.05
sidzekrom,29,370,0,101,False,123,True,False,0,231866966.0,0.36,99.07
MauriceEdu,540470,613,4094,13180,True,22151,False,False,0,307417791.0,0.42,94.87
NYUADstartAD,1062,427,79,425,False,1273,True,False,0,80329257.0,0.25,192.66
dashboardmusic,61859,354,1427,2698,True,3596,False,False,0,329977307.0,0.35,116.64
HeeyIsaaah,23,216,3,0,False,28,False,False,0,242474682.0,0.48,52.5
Pamela_Brunson,6254,220,321,639,True,2525,False,False,0,312315897.0,0.41,86.49
JoeHockey,189156,2853,1884,149,True,5106,False,False,0,322352279.0,0.33,130.61
zacf_129979472,41302,86,2441,1,False,705,False,True,0,313730383.0,0.57,38.92
Nicoolz,55,80,2,2,False,931,False,False,0,302857902.0,0.44,55.8
AlolanMeowth,2841,872,20,67942,False,50907,False,False,0,311584058.0,0.43,86.67
alexanderljung,23633,1122,963,1057,False,6514,False,False,0,399194760.0,0.37,110.56
Chikisarkar,53427,317,265,6582,False,18219,True,False,0,316020049.0,0.32,116.25
theCake,137,177,25,463,False,4952,False,False,0,320171123.0,0.3,130.65
EstagiareSP,643,1703,6,0,False,11059,False,False,0,221525150.0,0.44,75.17
CPonceActual,677,1418,30,4817,False,11633,False,False,0,256128495.0,0.35,109.54
PMbschandra,11,122,0,41,False,66,True,False,0,67553849.0,0.28,156.4
garbo_smash,36,177,0,8,False,27,False,False,0,144327712.0,0.43,71.07
feapfaffma,9,36,0,0,False,13,True,False,0,195181063.0,0.48,50.46
lianghai,9097,526,108,15717,False,22851,False,False,0,337527007.0,0.45,117.72
NICQUEENCOLE,11125,1975,166,241,True,18589,False,False,0,316866194.0,0.41,91.51
mbilik_,181,456,1,8826,False,2916,True,False,0,92546908.0,0.39,80.49
MuhammadZach7,8,120,0,0,False,61,True,False,0,71744106.0,0.39,80.26
TichaPenicheiro,19810,861,360,349,True,25030,False,False,0,315823608.0,0.41,97.53
R_Khanna,831119,226,2465,1595,True,1655,False,False,0,306814100.0,0.39,110.74
ParineetiChopra,12918072,248,3904,145,True,7517,False,False,0,313279538.0,0.36,138.88
IshitaMukishi,4,14,0,0,False,2,True,False,0,144421388.0,0.59,40.0
rameshchitor,928,751,98,2735,False,2824,False,False,0,312701659.0,0.34,119.48
NBCF,14890,786,479,7145,True,7300,False,False,0,329653646.0,0.24,191.86
stephanjenkins,36747,115,474,1522,True,5112,False,False,0,325212045.0,0.37,107.18
belizhazan,33,7,1,0,False,2,True,False,0,292475238.0,0.45,55.5
williecolon,2102971,10352,4576,7964,True,67352,False,False,0,308653385.0,0.39,104.4
RoyBlunt,101993,7005,3461,88,True,11157,False,False,0,318549561.0,0.25,175.88
andrewrchow,3386,1872,85,5818,False,3874,False,False,0,212140797.0,0.35,105.8
felipee_moraes,189,257,0,24,False,827,False,False,0,277455437.0,0.49,71.5
Lereza7,223,2110,11,2783,False,375,True,False,0,243412367.0,0.4,99.01
CodeInBlack,56,610,1,265,False,159,True,False,0,65663651.0,0.42,83.99
BrandonTGraham,6,22,0,1,False,18,True,False,0,236575028.0,0.4,93.94
adorasv,6891,1485,386,7711,False,3811,False,False,0,313226119.0,0.31,148.77
Orenets,89,332,2,0,False,6041,False,False,0,266865354.0,0.6,77.34
Tron1993,701,1569,7,277,False,3541,True,False,0,194314957.0,0.32,114.08
BillCosby,3522448,6,24260,1359,True,2352,False,False,0,306563575.0,0.33,125.83
instabatt_en,1294,3091,6,1,False,214,True,False,0,106004012.0,0.33,125.61
matteostanzani,322,185,41,89,False,977,False,False,0,314462723.0,0.36,108.89
KimKardashian,60172504,144,81917,9,True,29011,False,False,0,316071346.0,0.42,103.24
MarcBElias,968,975,64,451,False,1040,False,False,0,257615644.0,0.34,112.39
CDCemergency,1796254,496,16353,4012,True,9008,False,False,0,320402996.0,0.22,214.5
RealDMitchell,2245976,664,11516,424,True,7720,True,False,0,321836214.0,0.36,113.83
ishanbyotra,101,212,0,2,False,39,True,False,0,307172321.0,0.37,102.42
chadvelezzzzz,75,77,0,297,False,168,True,False,0,64574244.0,0.55,31.53
KAKA,29630988,303,68443,99,True,5091,False,False,0,304789945.0,0.44,90.5
ChelseaVogt2,1747,1495,1,1708,False,2473,True,False,0,164409044.0,0.43,78.86
adeoressi,14492,89,606,624,False,1175,True,False,0,282251261.0,0.3,132.37
JozyAltidore,916538,379,6527,4142,True,503,False,False,0,313152524.0,0.41,103.5
JTLonsdale,7425,77,327,35,False,61,True,False,0,282005821.0,0.27,155.25
_SamanthaDean,348,292,11,22829,False,2223,False,False,0,289525254.0,0.37,109.47
Wendelllacerda,781,623,3,1200,False,19503,False,False,0,261800528.0,0.41,72.55
bliss_tyler12,201,1065,5,9908,False,2270,True,False,0,208240649.0,0.45,77.52
greshambarrett,3362,2486,250,7,True,1247,False,False,0,336658303.0,0.33,109.72
repiato,147,231,0,92,False,746,False,False,0,290295043.0,0.4,80.69
PeterHamby,87092,7378,2599,6924,True,22489,False,False,0,376481103.0,0.31,126.36
martinamcbride,847769,373,4839,233,True,19029,False,False,0,344939836.0,0.36,127.33
AllTimeLow,1737639,29385,6576,11000,True,7227,False,False,0,285131989.0,0.33,144.06
f_jubs,43,222,0,80,False,1537,False,False,0,304162853.0,0.41,69.62
ubuweb,87615,3,3304,751,False,4939,False,False,0,311636586.0,0.33,132.99
julioafa5174,263,1660,7,0,False,543,True,True,0,251391091.0,0.29,129.47
SujithArram,48,137,0,27,False,18,True,False,0,249115412.0,0.48,61.22
DanicaPatrick,1849073,216,13043,132,True,5238,False,False,0,318562182.0,0.33,135.16
JohnCena,11528421,2903,33542,7,True,6006,False,False,0,280224866.0,0.23,181.03
smritiirani,8953088,412,2926,89,True,28480,False,False,0,283019146.0,0.57,68.41
plazaportland,126,598,1,17,False,425,False,False,0,136450734.0,0.28,125.23
Nagendr64351037,15,77,0,2,False,3,True,False,0,64311569.0,0.73,28.0
MillaJovovich,1379469,2861,15812,270,True,12490,False,False,0,296615540.0,0.36,102.81
cocolee117,130010,2119,926,149,True,16617,False,False,0,313294561.0,0.44,88.55
NathanFillion,3509257,616,35368,278,True,11478,False,False,0,313790445.0,0.39,96.06
TheRealStanLee,3696691,313,18922,1933,True,8318,False,False,0,303423053.0,0.26,182.0
GeneP4rmes4n,75,794,0,3222,False,732,False,False,0,259617314.0,0.39,91.81
EdwardNorton,1976998,69,16295,5,True,1446,False,False,0,304239580.0,0.27,154.39
KeithUrban,4253950,9240,7793,2880,True,7857,False,False,0,342684630.0,0.35,133.51
EmekaPatrick,891,1574,34,322,False,2287,True,False,0,334935390.0,0.35,108.29
DJCLUE,1118425,503,4499,14,True,39302,False,False,0,316340957.0,0.42,113.33
SrBachchan,36702600,1858,30755,68,True,64090,False,False,0,279405708.0,0.41,116.81
Akemi_prof,40,239,1,1307,False,431,True,False,0,66985777.0,0.56,57.51
GrowingUpSmith,3464,291,12,256,False,796,False,False,0,310638707.0,0.3,148.83
TechnicallyRon,162363,968,1802,12659,True,123709,False,False,0,289183234.0,0.34,113.6
chronic,57779,5120,1827,30708,True,1815,False,False,0,296651610.0,0.37,108.75
jesslivingston,39010,55,1027,1233,False,827,True,False,0,286572448.0,0.33,113.84
UN,10932614,1178,39511,1349,True,68175,False,False,0,347863389.0,0.24,181.28
Duanebray,339,66,26,8,False,55,False,False,0,313220245.0,0.43,83.84
sorin_dave,309,446,24,958,False,673,True,False,0,133331238.0,0.27,151.63
RagovinVentures,4285,2042,318,1279,False,7072,False,False,0,354146372.0,0.35,113.1
EliasScane,92,1511,0,0,False,125,False,False,0,245664106.0,0.43,82.27
aaronpaul_8,2638011,547,7502,2121,True,2,True,False,0,243291417.0,0.13,234.0
nancyodell,420602,35999,2904,2182,True,11956,False,False,0,319183435.0,0.33,140.15
justdemi,4725561,338,31904,806,True,5202,False,False,0,320560668.0,0.39,99.05
ElshnawayA,2976,1984,18,51316,False,29745,True,False,0,83638054.0,0.55,55.96
andreacberry,1014,1648,27,395,False,1687,True,False,0,312453785.0,0.34,116.51
StephLizWalden,1477,349,104,731,False,1396,False,False,0,313485905.0,0.36,98.93
Sharonfeder,12881,2076,848,5141,True,6059,True,False,0,354331149.0,0.29,136.11
ashleesimpson,2396700,160,23861,1343,True,1139,False,False,0,315452107.0,0.43,95.2
NYULMC_IIME,566,82,10,228,False,222,False,False,0,169208643.0,0.28,139.85
Mike_Doughty_,59785,1420,1118,7321,True,17321,True,False,0,321100491.0,0.37,115.44
MatthewBerryTMR,993620,2819,16369,7143,True,57268,False,False,0,318877727.0,0.38,120.09
KlankbaanBang,209,1291,4,0,False,16,True,False,0,215616584.0,0.32,108.81
neilhimself,2605164,823,35820,15411,True,132836,False,False,0,323242113.0,0.33,117.08
ikamalhaasan,5478338,9,896,49,True,681,False,False,0,102284771.0,0.24,186.48
howardlindzon,253483,1559,4648,44668,True,21474,False,False,0,368944140.0,0.41,85.03
Hammie25,92,115,0,0,False,27,True,False,0,277630397.0,0.35,98.96
joaomariante,7,10,0,0,False,1,False,False,0,255916797.0,0.65,20.0
paulg,1080762,382,9696,7651,True,12955,False,False,0,270625516.0,0.27,136.14
omidkordestani,35997,1357,443,1324,True,441,False,False,0,283830799.0,0.38,104.07
AliBrown,76041,4658,2714,1606,True,13432,False,False,0,341040859.0,0.22,227.37
DP_57,129273,630,2370,854,True,5858,False,False,0,299889266.0,0.38,102.52
HungryGirl,172362,286,3031,2657,True,16202,False,False,0,320219914.0,0.38,116.28
kordeidangerouz,5062,3971,32,4534,False,76355,False,False,0,112246314.0,0.37,93.76
aliameenrana,21,45,0,4,False,11,True,False,0,283421820.0,0.35,93.55
Zmezzo412,238,574,1,6850,False,2993,False,False,0,211250605.0,0.39,96.34
JudyBiggert,5453,0,580,2,True,902,False,False,0,318159024.0,0.32,112.57
achanchani,1270,781,15,20613,False,11720,True,False,0,312561752.0,0.4,98.41
UniquaQ,901,1140,22,1646,False,7376,False,False,0,307661632.0,0.34,117.8
UmairSQureshi,1016,1041,20,628,False,996,True,False,0,244379268.0,0.29,157.72
whteelephnt,442,1737,2,0,False,365,False,False,0,255603163.0,0.38,97.52
Saloni146,99,82,0,556,False,140,True,False,0,158055877.0,0.35,99.15
SophiaFreshness,5138,295,174,26,True,1723,False,False,0,314427839.0,0.42,87.1
Mariana_m01,1171,1572,1,2210,False,6238,False,False,0,235224002.0,0.32,118.63
nflcommish,535677,192,8259,43,True,529,False,False,0,313206281.0,0.32,114.03
vkhosla,514046,332,7172,39,True,5717,False,False,0,310386991.0,0.29,142.87
FionaSequeira91,188,220,1,27,False,313,False,False,0,229196220.0,0.37,89.42
gilbirmingham,155182,259,3855,2514,True,5414,False,False,0,310615539.0,0.32,119.88
Sourabh_Kt,44,229,1,0,False,5,False,False,0,168798595.0,0.63,48.75
ZilviaAlfonso,116,0,0,0,False,355,False,True,0,156668689.0,0.3,86.18
BilbrayCA50,5115,402,560,0,True,526,False,False,0,306419287.0,0.32,114.02
TorontoRBOT,12891,4132,456,5022,False,16880,False,False,0,305885578.0,0.23,201.16
thiinkabout,487,919,6,438,False,13187,False,False,0,327912944.0,0.39,88.83
julima_f,120,152,0,1,False,1102,False,False,0,267676766.0,0.41,61.59
loic,125860,1240,7973,3037,True,57241,False,False,0,383273370.0,0.41,93.61
debrady,1622,4458,808,1681,False,10338,True,False,0,313304555.0,0.32,143.98
wenqing_yao,12,71,0,9,False,2,True,False,0,210999728.0,0.4,92.5
10years,55725,5917,827,1176,True,5242,False,False,0,313150555.0,0.42,99.52
avinash_vaka,5,91,0,1,False,1,True,False,0,96312756.0,0.29,140.0
drghirlanda,486,667,13,3866,False,949,False,False,0,233906237.0,0.31,123.33
Lari_kumagai,629,396,2,8975,False,7673,False,False,0,267529709.0,0.38,68.21
berryshadow,343,260,22,1,False,6878,False,False,0,279439522.0,0.45,55.04
CrissAngel,919214,95,5954,3688,True,11509,False,False,0,319168412.0,0.4,127.12
dttransformer,2624,4994,71,4535,False,4593,True,False,0,229927167.0,0.27,146.88
RevRunWisdom,4260605,0,28868,21,True,19661,False,False,0,316755708.0,0.36,110.39
Guillaume_Adam_,37,153,0,37,False,897,True,False,0,186061068.0,0.46,79.41
pnut,40241,9363,651,47265,True,58739,False,False,0,294375139.0,0.55,47.09
devduttmyth,693937,367,604,3830,True,19979,False,False,0,289057299.0,0.29,136.81
Myke311,54,122,0,1983,False,1025,True,False,0,275536578.0,0.36,99.7
internetofshit,370351,191,3616,3535,False,5073,True,False,0,117651368.0,0.38,86.88
festadamaria,493,160,23,44,False,15483,False,False,0,306745849.0,0.39,65.7
pscb102,388,1118,10,15403,False,13470,True,False,0,331623806.0,0.35,106.32
danieltosh,26069601,127,37360,0,True,19,False,False,0,315998845.0,0.42,45.0
QuincyDJones,557696,3017,6064,3817,True,4198,False,False,0,312622474.0,0.36,135.1
AvanJogia,1675630,903,3510,11858,True,9642,False,False,0,297920935.0,0.42,97.75
beatnomad,1059,1257,122,840,False,1742,True,False,0,198857799.0,0.32,129.77
ijstokes,737,850,91,209,False,1066,False,False,0,355996966.0,0.3,145.34
MaxKnoblauch,4133,841,106,7986,True,1012,False,False,0,272193038.0,0.32,119.64
didoofficial,117485,411,1974,351,True,1256,False,False,0,321890217.0,0.36,124.12
